Cupo_TC,SEX_1,SEX_2,EDUCATION_1,EDUCATION_2,EDUCATION_3,EDUCATION_4,MARRIAGE_1,MARRIAGE_2,MARRIAGE_3,AGE,RETRASO_PAGO_ESTADO_t-0,RETRASO_PAGO_ESTADO_t-1,RETRASO_PAGO_ESTADO_t-2,RETRASO_PAGO_ESTADO_t-3,RETRASO_PAGO_ESTADO_t-4,RETRASO_PAGO_ESTADO_t-5,DEUDA_MES_t-0,DEUDA_MES_t-1,DEUDA_MES_t-2,DEUDA_MES_t-3,DEUDA_MES_t-4,DEUDA_MES_t-5,PAGO_MES_t-0,PAGO_MES_t-1,PAGO_MES_t-2,PAGO_MES_t-3,PAGO_MES_t-4,PAGO_MES_t-5,default payment next month,AGE_DECILES,PROMEDIO_DEUDA,CUPO_DECILES,DEUDA/CUPO
360000,1,0,0,1,0,0,1,0,0,32,-2,-2,-2,-2,-2,-2,171,1058,3494,6339,2131,535,1058,3494,6339,2131,535,82000,0,5,2288.0,9,0.006355555555555555
440000,1,0,0,0,1,0,0,1,0,40,0,0,0,0,0,0,416044,424528,434015,434419,393135,385578,16500,17500,17000,14500,14500,13500,0,7,414619.8333333333,10,0.942317803030303
90000,0,1,0,1,0,0,0,1,0,29,0,0,0,0,0,0,84844,65217,63943,62327,55800,56800,2277,3489,1639,1136,1000,0,0,3,64821.833333333336,4,0.7202425925925926
110000,1,0,0,1,0,0,1,0,0,29,1,2,2,2,2,2,21068,16412,16809,8682,8861,8623,1102,1000,0,602,0,1000,0,3,13409.166666666666,4,0.12190151515151515
290000,1,0,1,0,0,0,1,0,0,37,-1,-1,-1,-1,-1,-1,396,396,396,396,396,396,396,396,396,396,396,396,0,6,396.0,9,0.0013655172413793103
260000,1,0,0,0,1,0,0,1,0,35,0,0,0,0,0,0,51133,60247,63615,71839,75506,78647,10000,5000,10000,5000,5000,10000,0,6,66831.16666666667,8,0.25704294871794875
150000,1,0,0,1,0,0,1,0,0,37,0,0,0,0,0,0,80463,82513,84271,43832,33963,34638,3348,3490,1402,1233,1240,1284,1,6,59946.666666666664,5,0.3996444444444444
170000,1,0,0,0,1,0,0,1,0,50,-1,-1,-1,-1,-1,-1,1978,2191,3185,0,582,3779,2191,3185,0,582,3779,75,0,10,1952.5,6,0.011485294117647059
300000,1,0,0,0,1,0,0,1,0,33,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0,9,0.0
50000,1,0,1,0,0,0,0,1,0,42,1,3,4,3,2,0,44498,46740,45718,44696,43848,44718,3240,0,0,0,1600,1845,1,8,45036.333333333336,2,0.9007266666666667
80000,1,0,0,1,0,0,0,1,0,44,0,0,0,0,0,0,76992,73036,17576,5616,25439,25833,2000,1000,4554,21000,1000,1000,0,9,37415.333333333336,3,0.46769166666666667
60000,1,0,1,0,0,0,1,0,0,26,-1,2,-1,-1,0,0,4837,3642,6232,6444,3783,3219,0,6472,6444,3219,0,0,0,2,4692.833333333333,3,0.07821388888888889
30000,0,1,0,1,0,0,0,1,0,36,1,-1,-1,-1,0,0,0,780,0,1170,780,0,780,0,1170,0,0,0,0,6,455.0,1,0.015166666666666667
150000,0,1,0,0,1,0,1,0,0,25,0,0,0,0,0,-1,52952,95134,31578,26089,16624,5107,60086,2000,2000,5000,6000,9000,0,1,37914.0,5,0.25276
390000,0,1,0,0,1,0,0,1,0,35,-1,-1,0,0,0,0,14673,83728,67892,65246,68949,52724,83728,2637,2576,5000,2724,2000,0,6,58868.666666666664,10,0.15094529914529914
450000,1,0,0,0,1,0,0,1,0,40,-2,-2,-2,-2,-2,-2,5512,19420,1473,560,0,0,19428,1473,560,0,0,1128,1,7,4494.166666666667,10,0.009987037037037037
20000,1,0,0,0,1,0,1,0,0,24,2,0,0,0,0,0,18466,15946,16327,17970,18819,16642,1500,1500,2000,1000,1000,1000,1,1,17361.666666666668,1,0.8680833333333334
110000,1,0,0,1,0,0,1,0,0,52,0,0,0,0,0,0,38298,39295,40331,41346,42013,42890,1935,1971,1986,1653,1706,1714,0,10,40695.5,4,0.3699590909090909
190000,0,1,0,0,1,0,1,0,0,36,1,2,2,2,2,2,153364,149482,160000,155932,166414,169625,0,13000,0,13000,6100,0,1,6,159136.16666666666,6,0.8375587719298245
300000,1,0,0,1,0,0,0,1,0,48,-1,-1,-1,-2,-1,-1,440,452,0,0,3427,1098,452,0,0,3427,1098,0,0,9,902.8333333333334,9,0.0030094444444444444
20000,0,1,1,0,0,0,0,1,0,26,3,2,3,2,0,0,10135,11926,11448,10970,11636,12442,2100,0,0,1000,1000,0,1,2,11426.166666666666,1,0.5713083333333333
80000,0,1,0,0,1,0,1,0,0,24,0,0,0,0,0,0,77225,75429,71977,56023,47582,48039,3649,2502,2205,1702,1800,1908,0,1,62712.5,3,0.78390625
200000,1,0,0,0,1,0,0,1,0,31,-1,-1,-1,-1,-1,-1,261,6229,5815,851,2029,1997,6229,5815,854,2029,1997,10342,0,4,2863.6666666666665,7,0.014318333333333332
270000,0,1,1,0,0,0,1,0,0,32,1,2,2,2,0,0,157318,153388,164866,160821,164010,167446,0,13900,0,5760,5967,7488,0,5,161308.16666666666,8,0.5974376543209876
30000,1,0,0,1,0,0,1,0,0,23,0,0,0,0,0,0,24607,24430,23881,24234,24853,7814,1700,1600,1287,1296,500,1550,0,1,21636.5,1,0.7212166666666666
90000,1,0,0,1,0,0,1,0,0,27,0,0,0,0,0,0,18525,14242,25574,21948,19689,11026,10105,16776,19689,0,5000,15000,0,2,18500.666666666668,4,0.20556296296296298
140000,1,0,0,1,0,0,0,1,0,43,2,2,0,0,0,0,90632,88637,90859,92734,48461,49067,0,4200,4261,2182,1844,1652,1,8,76731.66666666667,5,0.5480833333333334
100000,0,1,0,1,0,0,0,1,0,42,0,0,0,0,0,0,98430,99998,16138,17758,18774,20272,5000,2000,2000,2000,2000,2000,0,8,45228.333333333336,4,0.45228333333333337
260000,1,0,0,1,0,0,0,1,0,43,2,2,2,2,2,2,2500,2500,2500,2500,2500,2500,0,0,0,0,0,0,1,8,2500.0,8,0.009615384615384616
20000,0,1,0,1,0,0,1,0,0,26,1,4,3,2,3,2,19276,18691,18048,18553,19465,16523,0,0,1000,1400,0,3000,0,2,18426.0,1,0.9213
180000,1,0,0,1,0,0,1,0,0,36,0,0,0,2,2,-1,14222,14701,17322,13137,0,2293,1300,2902,3047,0,2293,2000,0,6,10279.166666666666,6,0.05710648148148148
360000,1,0,0,0,1,0,1,0,0,43,1,-1,-1,-1,-1,-1,0,10121,390,2809,390,390,10121,780,2809,390,390,390,1,8,2350.0,9,0.006527777777777778
180000,1,0,0,1,0,0,0,1,0,68,0,0,0,0,0,0,127933,133279,127636,138164,142921,153691,15000,12000,20000,10000,20000,5000,0,10,137270.66666666666,6,0.7626148148148147
20000,0,1,0,1,0,0,1,0,0,24,2,2,0,0,2,0,15166,14638,15582,17809,17385,18437,0,1500,2500,0,1500,1500,1,1,16502.833333333332,1,0.8251416666666666
100000,0,1,1,0,0,0,0,1,0,44,0,0,0,0,0,0,39649,43608,46899,47447,48035,40484,5000,5000,1554,1595,1686,1200,0,9,44353.666666666664,4,0.44353666666666663
200000,1,0,1,0,0,0,0,1,0,38,0,0,0,-1,-1,2,60473,151786,109495,13785,22173,10482,101796,29894,13943,21865,0,26218,0,7,61365.666666666664,7,0.3068283333333333
440000,1,0,0,1,0,0,1,0,0,31,0,0,0,0,0,-1,49803,25781,18400,10978,1175,32857,1390,4375,271,497,34255,1048,0,4,23165.666666666668,10,0.052649242424242425
210000,1,0,0,1,0,0,1,0,0,34,0,0,0,0,0,0,63672,57299,59336,61349,63366,65155,2200,3000,3000,3000,3000,3500,0,5,61696.166666666664,7,0.29379126984126985
90000,1,0,1,0,0,0,0,1,0,37,0,0,0,0,0,0,78159,82779,86905,88310,79842,81235,8000,7500,4000,3000,2700,17000,0,6,82871.66666666667,4,0.9207962962962963
260000,1,0,0,0,1,0,1,0,0,36,1,2,2,2,2,2,2111,545,2332,1277,1996,1020,0,2007,0,1020,0,923,1,6,1546.8333333333333,8,0.005949358974358974
180000,1,0,0,1,0,0,0,1,0,40,0,-1,-1,-1,-1,-1,144481,1620,334,9379,1100,43505,1620,337,9379,1100,43505,0,0,7,33403.166666666664,6,0.18557314814814813
180000,1,0,0,0,1,0,0,1,0,38,-2,-2,-2,-2,-2,-2,750,0,0,0,0,0,0,0,0,0,0,0,0,7,125.0,6,0.0006944444444444445
200000,0,1,0,0,1,0,1,0,0,27,0,0,-1,-1,-1,-1,58725,76287,22869,30268,54466,37127,30229,22946,30684,54589,37208,55031,0,2,46623.666666666664,7,0.23311833333333332
30000,1,0,1,0,0,0,1,0,0,47,-1,-1,-1,-1,0,0,3220,390,0,5780,11611,0,390,0,5780,6611,0,0,0,9,3500.1666666666665,1,0.11667222222222222
230000,1,0,0,1,0,0,1,0,0,36,1,-2,-2,-2,-1,-1,2404,681,4048,0,5092,7452,687,4053,0,5092,7464,2485,0,6,3279.5,7,0.014258695652173914
410000,0,1,0,1,0,0,0,1,0,36,-2,-2,-2,-2,-1,-1,3827,9921,28961,2954,9942,2628,10534,29750,3483,10470,2636,122005,0,6,9705.5,10,0.023671951219512197
400000,1,0,1,0,0,0,1,0,0,34,-2,-2,-2,-2,-2,-2,10150,5869,5750,132866,21780,41050,5869,5750,132872,21780,20525,74984,0,5,36244.166666666664,10,0.09061041666666667
50000,0,1,0,1,0,0,1,0,0,31,0,0,0,0,-1,-1,48640,49483,40850,0,800,400,2000,3000,0,400,20000,10000,0,4,23362.166666666668,2,0.46724333333333334
470000,1,0,0,0,1,0,0,1,0,35,0,0,0,0,0,0,270005,262579,248080,232961,217802,202092,9500,9000,8086,14700,7000,9000,0,6,238919.83333333334,10,0.5083400709219859
300000,0,1,0,0,1,0,1,0,0,37,0,0,0,0,0,0,52268,53440,54615,47146,47486,16937,3000,3011,582,602,627,587,0,6,45315.333333333336,9,0.1510511111111111
30000,1,0,0,0,1,0,0,1,0,30,0,0,-1,2,-1,-1,3836,4380,1169,779,566,1361,1016,1169,0,567,1365,1834,0,4,2015.1666666666667,1,0.06717222222222223
60000,0,1,0,1,0,0,1,0,0,30,0,0,0,0,0,0,4419,5683,6733,7662,8529,9884,1500,1300,1200,1000,1500,800,1,4,7151.666666666667,3,0.11919444444444445
500000,0,1,0,0,1,0,0,1,0,34,0,0,0,0,0,0,104638,104176,70726,45435,49408,53372,3780,3030,10327,10031,10255,115270,0,5,71292.5,10,0.142585
240000,0,1,0,0,1,0,1,0,0,33,0,0,0,0,0,0,124105,127593,130474,134296,139117,143634,7000,5000,6000,7000,7000,5445,0,5,133203.16666666666,8,0.5550131944444444
20000,1,0,0,0,1,0,0,1,0,30,2,2,2,0,0,0,5766,7511,7678,7318,7458,7598,2000,500,0,500,500,0,1,4,7221.5,1,0.361075
270000,0,1,0,1,0,0,0,1,0,52,0,-1,-1,-1,2,-1,18758,4937,2000,9078,5058,6177,4937,2000,9078,0,6177,4600,0,10,7668.0,8,0.0284
210000,0,1,0,1,0,0,0,1,0,40,-1,-1,0,0,0,0,5130,15266,11423,9329,12329,10039,15266,2500,1200,3000,1077,2104,0,7,10586.0,7,0.05040952380952381
130000,1,0,0,1,0,0,1,0,0,25,-2,-1,0,0,0,0,51734,77751,93696,79187,116374,120793,77817,79000,3382,103001,6000,4514,0,1,89922.5,5,0.6917115384615384
500000,1,0,0,1,0,0,0,1,0,51,-2,-2,-2,-2,-2,-2,8864,1462,18653,45391,1460,580,1462,18661,45402,1460,580,1588,0,10,12735.0,10,0.02547
30000,0,1,0,1,0,0,1,0,0,35,-1,2,2,-1,-1,-2,780,390,0,780,0,0,0,0,780,0,0,0,1,6,325.0,1,0.010833333333333334
70000,1,0,0,1,0,0,1,0,0,24,-1,-1,-2,-2,-2,-1,5580,0,0,0,0,26529,0,0,0,0,26529,2000,0,1,5351.5,3,0.07645
50000,0,1,0,1,0,0,1,0,0,39,0,0,0,0,0,0,26813,22999,17485,10588,8368,940,1708,1454,289,1508,1042,0,0,7,14532.166666666666,2,0.2906433333333333
470000,0,1,0,1,0,0,1,0,0,33,0,0,0,0,0,0,190258,181207,120318,129281,113437,164377,40012,10020,40069,25005,100000,51305,0,5,149813.0,10,0.31875106382978724
320000,1,0,0,1,0,0,0,1,0,34,0,0,0,0,0,0,3825,3835,6746,9472,11777,14282,3000,3000,3000,3000,3000,4000,0,5,8322.833333333334,9,0.026008854166666668
20000,0,1,0,1,0,0,1,0,0,23,1,2,2,2,2,0,4673,6433,6181,6778,6524,8408,2000,0,700,0,2000,2000,0,1,6499.5,1,0.324975
360000,0,1,0,1,0,0,1,0,0,28,-2,-2,-2,-2,-1,0,0,0,0,0,1090,8788,0,0,0,1090,7910,170027,0,3,1646.3333333333333,9,0.004573148148148148
200000,0,1,0,1,0,0,0,1,0,36,-1,-1,-1,-1,-1,-1,4670,4670,4670,4670,4670,4670,4670,4670,4670,4670,4670,4670,1,6,4670.0,7,0.02335
300000,1,0,0,1,0,0,1,0,0,26,0,0,0,-1,0,0,29300,18988,6893,49379,49161,50646,1214,2000,49379,1500,2000,15000,0,2,34061.166666666664,9,0.11353722222222222
70000,1,0,0,0,1,0,0,1,0,29,0,0,0,0,0,0,68494,68532,69475,69582,69589,68728,3200,3300,3100,2800,2600,2940,0,3,69066.66666666667,3,0.9866666666666667
220000,0,1,0,0,1,0,0,1,0,36,-1,-1,-2,-2,-2,-2,769,0,0,0,0,0,0,0,0,0,0,863,0,6,128.16666666666666,7,0.0005825757575757575
270000,0,1,0,0,1,0,1,0,0,27,0,0,0,0,0,0,176380,188744,194534,199524,203514,208396,15000,10000,7841,6930,7800,7730,0,2,195182.0,8,0.7228962962962963
30000,1,0,0,1,0,0,1,0,0,46,1,-1,0,0,0,0,8891,24501,24886,25014,29356,25515,28001,1245,763,5000,1164,9114,0,9,23027.166666666668,1,0.7675722222222222
30000,0,1,0,1,0,0,0,1,0,37,0,0,0,2,2,2,19625,20673,23702,23026,27798,27219,1671,3700,0,5335,0,2054,0,6,23673.833333333332,1,0.7891277777777778
30000,0,1,0,1,0,0,0,1,0,39,0,0,0,0,0,0,28628,29160,21075,17257,15874,9514,2003,2400,1200,317,190,0,0,7,20251.333333333332,1,0.6750444444444444
130000,0,1,0,0,1,0,1,0,0,29,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,1500,0,3,0.0,5,0.0
80000,1,0,1,0,0,0,0,1,0,36,-1,-1,-1,-1,-1,-1,5587,6906,1470,1720,2890,7678,6906,1470,1720,2890,7678,1730,0,6,4375.166666666667,3,0.05468958333333334
120000,1,0,0,1,0,0,1,0,0,30,0,0,0,0,0,0,104801,100502,86478,81902,78616,80307,4000,2960,3833,2855,3000,3000,0,4,88767.66666666667,5,0.7397305555555556
490000,0,1,0,0,1,0,0,1,0,43,-1,-1,-1,-1,-1,-1,25916,14187,56573,81414,62063,14122,14187,56717,81414,62063,14122,25417,0,8,42379.166666666664,10,0.08648809523809524
180000,1,0,1,0,0,0,0,0,1,40,0,0,0,0,0,0,30712,27597,25427,21230,17357,13303,1774,3000,892,1000,620,440,0,7,22604.333333333332,6,0.12557962962962962
140000,0,1,0,0,1,0,1,0,0,27,0,0,0,0,0,0,88588,86625,89226,91680,93220,94456,3200,4000,4003,4003,4006,4000,0,2,90632.5,5,0.647375
330000,1,0,0,0,1,0,1,0,0,35,-2,-2,-2,-2,-2,-2,1663,0,0,0,29221,3194,0,0,0,29221,3194,0,0,6,5679.666666666667,9,0.01721111111111111
90000,1,0,0,0,1,0,1,0,0,24,0,0,0,-2,-2,-2,77860,76387,0,0,0,0,3292,0,0,0,0,0,0,1,25707.833333333332,4,0.28564259259259256
200000,1,0,0,0,1,0,1,0,0,33,-2,-2,-2,-2,-2,-2,9099,3771,664,0,641,5506,3775,664,0,641,5506,1847,0,5,3280.1666666666665,7,0.016400833333333333
70000,0,1,1,0,0,0,0,1,0,50,2,2,2,2,2,2,41087,42109,43135,43924,44700,45634,2000,2000,1800,1800,1800,1700,1,10,43431.5,3,0.62045
160000,0,1,1,0,0,0,0,1,0,36,-1,-1,-1,-1,-1,-1,4030,6720,0,8484,2060,0,6720,0,8484,2064,0,798,0,6,3549.0,6,0.02218125
140000,1,0,0,1,0,0,1,0,0,29,0,0,0,0,0,0,25973,53098,54760,55568,27922,46108,30000,24000,11200,10000,34762,26447,0,3,43904.833333333336,5,0.3136059523809524
230000,1,0,0,1,0,0,1,0,0,40,0,0,0,0,0,0,72742,73256,66321,66271,62401,61510,5000,4023,5000,5000,5267,3000,0,7,67083.5,7,0.2916673913043478
80000,1,0,0,0,1,0,1,0,0,28,0,0,0,0,0,0,71126,71009,69504,68262,70547,73040,4000,5002,4500,3000,3000,10000,0,3,70581.33333333333,3,0.8822666666666666
250000,1,0,0,0,1,0,0,1,0,38,-1,-1,0,-1,-1,0,6352,6790,10418,7720,37543,31337,6790,5418,7720,37604,0,0,0,7,16693.333333333332,8,0.06677333333333332
360000,1,0,0,0,1,0,0,1,0,41,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0.0,9,0.0
210000,0,1,0,1,0,0,1,0,0,31,0,0,0,0,0,0,30785,29242,29883,30447,30803,29820,1472,1509,1469,1221,1100,1252,0,4,30163.333333333332,7,0.14363492063492062
50000,0,1,0,1,0,0,0,0,1,35,0,0,0,0,0,0,4943,49411,48859,10076,8442,8610,45200,1285,332,306,308,173,1,6,21723.5,2,0.43447
160000,1,0,0,0,1,0,0,1,0,33,-2,-2,-2,-2,-2,-2,5233,5393,1824,350,150,199,5401,1829,350,150,199,1145,0,5,2191.5,6,0.013696875
160000,1,0,0,1,0,0,1,0,0,25,-1,-1,-1,0,-1,-1,227,0,354,355,47,605,861,354,1,48,906,0,0,1,264.6666666666667,6,0.0016541666666666668
200000,0,1,1,0,0,0,0,1,0,36,0,0,0,2,2,2,25469,26663,28509,27381,29054,28052,2000,3000,0,2500,0,1500,1,6,27521.333333333332,7,0.13760666666666665
260000,1,0,0,1,0,0,0,1,0,34,-2,-2,-2,-2,-2,-2,8214,2149,3065,750,0,0,2151,3065,750,0,0,377,1,5,2363.0,8,0.009088461538461538
500000,1,0,0,0,1,0,1,0,0,28,0,0,0,0,0,0,93625,101723,95390,102203,47388,73230,11723,15390,12239,6000,30000,6000,0,3,85593.16666666667,10,0.17118633333333333
500000,0,1,0,1,0,0,0,1,0,47,-1,-1,-1,-1,-1,-1,18463,17849,12818,5674,11416,36000,18011,12818,5674,11416,36018,14537,0,9,17036.666666666668,10,0.03407333333333334
300000,0,1,0,1,0,0,0,1,0,27,0,0,0,0,0,0,11645,13450,11671,12888,17915,18923,3513,2012,3902,7924,2932,2077,0,2,14415.333333333334,9,0.048051111111111114
500000,1,0,0,0,1,0,1,0,0,54,0,0,0,0,0,0,260356,253580,239479,200081,185130,168868,18609,9800,6610,6000,6000,5000,0,10,217915.66666666666,10,0.4358313333333333
130000,1,0,0,1,0,0,1,0,0,23,-2,-2,-2,-2,-2,-2,136,0,0,0,0,0,0,0,0,0,0,0,0,1,22.666666666666668,5,0.00017435897435897436
450000,0,1,0,0,1,0,0,1,0,33,-1,-1,-1,-1,-1,-1,390,390,390,390,389,990,390,390,390,389,992,780,0,5,489.8333333333333,10,0.0010885185185185184
200000,1,0,0,0,1,0,1,0,0,30,0,0,0,0,0,0,196845,189104,183255,147612,148088,99985,8990,7000,5500,6000,4220,3610,0,4,160814.83333333334,7,0.8040741666666668
160000,1,0,0,1,0,0,0,1,0,29,-1,-1,-1,-1,-1,-1,3617,2091,5816,5414,615,25072,2122,5822,5524,615,25139,2100,0,3,7104.166666666667,6,0.04440104166666667
180000,0,1,1,0,0,0,1,0,0,27,0,0,0,0,0,0,172511,177587,175867,159053,126688,122947,8008,6528,6500,5000,5000,5000,0,2,155775.5,6,0.8654194444444444
320000,0,1,1,0,0,0,0,1,0,50,0,0,2,0,0,2,29943,32751,18262,18157,19043,17759,4300,0,1000,2000,0,1000,0,10,22652.5,9,0.0707890625
360000,1,0,0,1,0,0,1,0,0,37,0,0,0,0,0,0,292725,296679,301181,303398,289602,289457,10638,11115,10700,9820,9902,9910,0,6,295507.0,9,0.8208527777777778
50000,0,1,1,0,0,0,0,1,0,41,2,2,2,0,0,0,26184,29261,28444,28878,27655,24480,3500,0,1100,1100,2000,1000,0,8,27483.666666666668,2,0.5496733333333333
290000,1,0,1,0,0,0,1,0,0,27,0,0,0,0,-1,-1,13820,15614,16293,7760,2000,0,2000,1300,0,2000,1000,0,0,2,9247.833333333334,9,0.03188908045977012
140000,1,0,0,1,0,0,1,0,0,23,0,0,0,0,0,0,44733,44144,44739,43455,43980,44614,2100,2027,1800,1600,1750,1700,0,1,44277.5,5,0.31626785714285716
440000,1,0,0,0,1,0,0,1,0,41,-1,-1,-1,0,0,0,3982,12516,15869,20849,331985,185315,16282,16031,23613,320008,5721,5376,0,8,95086.0,10,0.21610454545454547
20000,1,0,1,0,0,0,0,1,0,26,0,0,0,0,0,0,13548,14919,17057,13450,7944,780,1605,3130,1275,159,0,0,0,2,11283.0,1,0.56415
90000,1,0,0,1,0,0,1,0,0,27,0,0,-1,-1,-2,-2,4403,1995,300,0,0,0,1000,300,0,0,0,0,0,2,1116.3333333333333,4,0.012403703703703703
220000,0,1,1,0,0,0,1,0,0,42,0,0,0,0,0,0,26595,33330,36720,40729,44762,48914,9000,5000,5000,5000,5000,5000,0,8,38508.333333333336,7,0.1750378787878788
410000,1,0,0,0,1,0,1,0,0,30,0,-1,-1,0,0,-1,6972,3188,15106,15313,10959,8341,3188,15106,6000,0,8341,17331,0,4,9979.833333333334,10,0.024341056910569106
130000,0,1,1,0,0,0,1,0,0,53,-1,-1,-1,-2,-2,-2,7477,6519,1403,5773,2464,2108,6540,1411,5790,2571,2214,4172,0,10,4290.666666666667,5,0.03300512820512821
200000,0,1,0,0,1,0,1,0,0,28,-1,-1,-1,-1,-1,-1,508,10680,1190,527,4524,5522,10712,1194,527,4537,5538,3883,0,3,3825.1666666666665,7,0.01912583333333333
20000,0,1,0,1,0,0,1,0,0,23,1,2,4,3,2,2,11113,14110,13609,13102,12595,14287,3500,0,0,0,1900,0,1,1,13136.0,1,0.6568
30000,1,0,1,0,0,0,1,0,0,31,-1,-1,-1,-1,-1,-2,5477,7314,2970,2587,0,0,8011,2970,2587,0,0,0,0,4,3058.0,1,0.10193333333333333
30000,0,1,1,0,0,0,1,0,0,51,0,0,0,0,0,2,24070,25358,26447,26946,28957,29408,2000,1800,1300,2400,1000,1000,0,10,26864.333333333332,1,0.8954777777777777
10000,0,1,0,1,0,0,0,1,0,47,0,0,0,0,0,-1,8884,8689,9449,6376,6530,1506,1159,3001,350,3002,1606,6276,0,9,6905.666666666667,11,0.6905666666666667
80000,1,0,0,1,0,0,1,0,0,24,0,0,0,0,0,2,9933,11111,9998,8950,9415,5700,1370,1233,261,549,400,0,1,1,9184.5,3,0.11480625
50000,1,0,0,1,0,0,1,0,0,33,0,0,0,0,0,0,12498,16264,17918,16072,17041,19028,4000,2000,1000,2000,2396,1000,0,5,16470.166666666668,2,0.3294033333333334
200000,0,1,0,1,0,0,1,0,0,35,0,0,0,0,0,0,27784,33877,35420,26609,25392,23367,10000,10000,2000,5000,5000,1000,0,6,28741.5,7,0.1437075
240000,1,0,0,0,1,0,1,0,0,45,-2,-2,-2,-2,-2,-2,103344,0,0,0,0,0,0,0,0,0,0,73826,0,9,17224.0,8,0.07176666666666667
400000,1,0,0,0,1,0,1,0,0,30,-1,-1,-1,-1,-1,-1,1919,7381,2691,1781,7123,1470,7389,2691,1781,7123,1470,37546,0,4,3727.5,10,0.00931875
50000,1,0,0,1,0,0,0,1,0,32,0,0,0,0,0,0,47445,37395,9858,8536,9674,9591,1697,1118,285,299,1110,40207,1,5,20416.5,2,0.40833
50000,1,0,0,1,0,0,0,1,0,27,-1,-1,-1,-1,-1,-1,492,492,492,492,492,470,493,493,493,493,471,7739,0,2,488.3333333333333,2,0.009766666666666667
20000,0,1,0,1,0,0,0,1,0,32,0,0,0,2,2,0,9622,10974,14963,15123,14741,15340,1511,4500,700,0,1000,1500,0,5,13460.5,1,0.673025
360000,1,0,0,0,1,0,1,0,0,32,-1,-1,-1,-1,0,-1,42524,53303,3924,43900,88865,12104,53563,3924,43900,50000,12104,960,0,5,40770.0,9,0.11325
360000,1,0,0,1,0,0,0,1,0,42,1,-1,-1,-1,-1,-1,0,6815,0,1000,6344,2408,6815,0,1000,6344,2408,0,0,8,2761.1666666666665,9,0.007669907407407407
100000,1,0,0,1,0,0,1,0,0,29,2,0,0,0,0,0,42440,43303,35304,33365,29260,30073,1599,2000,1500,1500,1300,4000,1,3,35624.166666666664,4,0.3562416666666666
300000,1,0,0,0,0,1,0,1,0,54,1,-2,-2,-2,-2,-2,0,0,1702,0,0,0,0,1702,0,0,0,0,0,10,283.6666666666667,9,0.0009455555555555556
80000,0,1,1,0,0,0,1,0,0,43,2,2,0,0,-1,-1,76292,77465,78834,12577,18376,23766,3006,5250,33,18431,23944,28457,0,8,47885.0,3,0.5985625
50000,0,1,0,1,0,0,1,0,0,23,-1,-1,2,0,0,0,45708,48316,44070,45021,45145,46470,6000,0,2000,2000,3000,3600,0,1,45788.333333333336,2,0.9157666666666667
50000,0,1,0,0,1,0,1,0,0,28,0,0,0,0,0,3,4999,5913,7315,9195,10624,10138,1000,1500,2000,1583,1100,0,0,3,8030.666666666667,2,0.16061333333333333
100000,1,0,0,1,0,0,0,1,0,36,1,-2,-1,0,0,0,0,0,19928,23255,23968,24531,0,19928,4000,1100,1100,1400,0,6,15280.333333333334,4,0.15280333333333335
260000,1,0,0,0,1,0,0,1,0,31,0,0,-1,0,0,0,33142,34048,55117,57782,184810,171006,2000,56714,4100,160000,7000,7000,0,4,89317.5,8,0.34352884615384616
180000,1,0,0,0,0,1,0,1,0,30,0,0,0,-1,-1,-1,107337,101268,101754,15147,2187,7382,3735,2231,15147,2187,7382,850,0,4,55845.833333333336,6,0.31025462962962963
340000,1,0,1,0,0,0,0,1,0,28,-1,-1,-1,0,0,-1,6780,3629,29052,50832,30272,11253,3629,29052,30000,5034,11253,86069,0,3,21969.666666666668,9,0.06461666666666667
670000,0,1,0,0,1,0,1,0,0,28,0,0,0,0,0,0,88612,91137,99314,95292,63782,41114,5000,10000,4500,6000,1300,3000,0,3,79875.16666666667,10,0.11921666666666668
10000,0,1,0,1,0,0,0,1,0,44,0,0,2,0,0,0,6696,9080,8794,9604,9604,9800,2668,0,1192,0,196,0,0,9,8929.666666666666,11,0.8929666666666666
20000,0,1,0,1,0,0,1,0,0,56,0,0,2,2,2,0,15397,17819,18239,19094,12393,13037,3000,1000,1500,0,1000,1000,0,10,15996.5,1,0.799825
170000,1,0,0,1,0,0,1,0,0,26,2,0,0,0,2,0,111170,113387,115807,119857,117100,118079,4065,5727,7500,2000,4200,5000,1,2,115900.0,6,0.6817647058823529
40000,1,0,0,1,0,0,1,0,0,23,-1,2,-1,-1,0,0,652,326,326,26370,24572,24918,0,326,26370,886,1075,830,1,1,12860.666666666666,2,0.3215166666666667
260000,0,1,0,0,1,0,0,1,0,37,0,0,0,0,0,0,244736,249018,253704,255353,175022,130299,10000,10000,5000,5000,5000,3200,1,6,218022.0,8,0.8385461538461538
320000,1,0,0,1,0,0,0,1,0,46,-2,-2,-2,-1,-1,-1,15176,24845,12680,5522,44743,18931,24969,12743,5542,44956,19011,8138,0,9,20316.166666666668,9,0.06348802083333334
200000,1,0,0,0,1,0,0,1,0,39,-1,0,-1,0,0,0,8432,6977,6727,6864,5253,3388,3746,6737,2013,10,20,10901,0,7,6273.5,7,0.0313675
